RA_ITEMID,ADVNUM,PARCEL,FACEVALUE,BID
6414564,000148,011024408107600050,93.08,
6414565,000149,011024408107600080,71.08,
6414566,000150,011024408107600090,71.58,
6414569,000153,011024408107900030,104.9,
6414570,000154,011024408107900040,209.22,
6414571,000155,011024408107900060,156.89,
6414572,000156,011024408108000040,104.9,
6414573,000157,011024408108300090,130.99,
6414574,000158,011024408108300100,127.61,
6414575,000159,011024408108500040,105.83,
6414576,000160,011024408108500050,105.83,
6414577,000161,011024408108500060,332.56,
6414578,000162,011024408108500100,104.9,
6414579,000163,011024408108500160,104.9,
6414580,000164,011024408108500170,104.9,
6414581,000165,011024408108500210,104.9,
6414582,000166,011024408108500220,104.9,
6414583,000167,011024408108600020,125.63,
6414584,000168,011024408108700040,104.9,
6414585,000169,011024408108700070,104.9,
6414586,000170,011024408108700210,104.9,
6414589,000173,011024408108900010,633.79,
6414590,000174,011024408109000020,113.84,
6414591,000175,011024408109000030,113.84,
6414592,000176,011024408109000060,1447.59,
6414593,000177,011024408109000110,113.84,
6414594,000178,011024408109000120,113.84,
6414595,000179,011024408109000130,113.84,
6414596,000180,011024408109100020,104.9,
6414597,000181,011024408109100120,101.64,
6414599,000183,011024408109200060,146.02,
6414600,000184,011024408109300030,1293.81,
6414601,000185,011024408109300050,104.9,
6414605,000189,011026000000300000,1010.93,
6414606,000190,011026000000500000,1209.21,
6414609,000193,011026000001600040,461.98,
6414610,000194,011026000001800000,190.48,
6414611,000195,011026000002100000,571.81,
6414612,000196,011026000002500033,1664.01,
6414614,000198,011026000003900000,3264.39,
6414615,000199,011026000003900011,1031.64,
6414616,000200,011026000005100000,1689.86,
6414617,000201,011026000005400000,308.16,
6414618,000202,011026025000100030,160.66,
6414619,000203,011026025000200030,124.96,
6414620,000204,011026025000200040,786.58,
6414621,000205,011026025000200120,160.66,
6414622,000206,011026025000300120,1258.11,
6414624,000208,011026025000500100,1429.63,
6414625,000209,011026025000700010,232.06,
6414626,000210,011026025000700040,775.37,
6414627,000211,011026025001000150,87.64,
6414628,000212,011026025001200010,1448.15,
6414629,000213,011026025001200012,676.1,
6414632,000216,011026025002200010,907.67,
6414633,000217,011026025002400050,89.42,
6414634,000218,011026025002400120,145.23,
6414635,000219,011026025002800010,426.95,
6414636,000220,011026025003100070,160.66,
6414637,000221,011026025003100080,53.73,
6414638,000222,011026025003100110,160.66,
6414639,000223,011026025003200030,78.66,
6414640,000224,011026025003200040,78.66,
6414641,000225,011026025003200051,1137.83,
6414642,000226,011026025003400040,269.94,
6414643,000227,011026025003400060,1539.26,
6414644,000228,011026025003400070,2131.77,
6414645,000229,011026025003800110,113.1,
6414646,000230,011026025003900110,89.42,
6414647,000231,011026025003900120,70.58,
6414648,000232,011026095000200012,1069.38,
6414649,000233,011026135000100010,425.38,
6414650,000234,011026135000100040,784.53,
6414651,000235,011026147000100110,1984.29,
6414652,000236,011026147000100160,90.69,
6414653,000237,011026147000100170,53.73,
6414654,000238,011026147000200010,89.42,
6414655,000239,011026147000200040,2152.09,
6414656,000240,011026147000200090,87.98,
6414657,000241,011026147000200170,149.36,
6414658,000242,011026147000200180,693.66,
6414659,000243,011026147000300011,2248.11,
6414660,000244,011026147000400040,160.84,
6414661,000245,011026147000400060,89.42,
6414662,000246,011026147000400070,160.66,
6414663,000247,011026147000400170,160.66,
6414664,000248,011026147000400190,73.83,
6414665,000249,011026232000400015,428.07,
6414666,000250,011026232000400040,297.8,
6414667,000251,011026232000400050,297.8,
6414669,000253,011026275000003100,2977.16,
6414670,000254,011026275000004000,2098.47,
6414672,000256,011026297000100100,2151.96,
6414673,000257,011026297000100180,6946.35,
6414674,000258,011026297000100230,1097.07,
6414675,000259,011026297000200010,419.45,
6414676,000260,011026312000000180,1418.68,
6414677,000261,011026312000000230,935.11,
6414678,000262,011026312000000240,1108.92,
6414679,000263,011026315000200010,109.29,
6414680,000264,011026315000300050,1684.81,
6414681,000265,011026315000400010,303.31,
6414682,000266,011026315000400090,1364.92,
6414683,000267,011026315000600070,190.07,
6414685,000269,011026315000700091,29.91,
6414686,000270,011026315000700100,441.71,
6414687,000271,011026315000700101,785.33,
6414688,000272,011026315000900080,727.72,
6414689,000273,011026315000900100,77.54,
6414690,000274,011026315001000100,919.43,
6414691,000275,011026315001200070,77.54,
6414692,000276,011026315001200100,810.65,
6414693,000277,011026450000000101,2306.62,
6414694,000278,011026450000000400,1135.65,
6414695,000279,011026450000000502,1173.93,
6414697,000281,011026520001700100,547.58,
6414698,000282,011026520001800100,1651.84,
6414699,000283,011026520001900080,853.83,
6414701,000285,011026520002000040,1503.28,
6414703,000287,011026561001100050,1544.41,
6414704,000288,011026561001200020,1627.11,
6414705,000289,011026561001400090,2414.87,
6414706,000290,011026561001400120,2223.67,
6414707,000291,011026720000500030,801.09,
6414708,000292,011026720000500050,113.91,
6414709,000293,011026720000700010,2193.43,
6414710,000294,011026720000700090,84.81,
6414711,000295,011026720000700110,637.98,
6414712,000296,011026720000700111,29.21,
6414713,000297,011026720000700120,740.31,
6414714,000298,011026720000800130,926.73,
6414715,000299,011026720000900050,535.26,
6414716,000300,011026720000900130,1649.3,
6414717,000301,011026720000900150,123.57,
6414718,000302,011026720001000120,1645.58,
6414719,000303,011026720001100040,1082.9,
6414720,000304,011026720001200010,89.75,
6414721,000305,011026720001300040,74.1,
6414722,000306,011026720001300050,369.4,
6414723,000307,011026720001300060,903.39,
6414724,000308,011026720001400050,297.8,
6414725,000309,011026720001400070,1351.27,
6414726,000310,011026720001500070,1063.55,
6414727,000311,011026720001500160,70.74,
6414728,000312,011026720001800060,70.92,
6414729,000313,011026720001900010,675.89,
6414730,000314,011026720001900020,70.92,
6414731,000315,011026720001900070,128.45,
6414732,000316,011026720002000010,176.77,
6414733,000317,011026720002000040,857.21,
6414735,000319,011026720002000090,235.71,
6414736,000320,011026802000300150,894.38,
6414737,000321,011026802000300170,2078.5,
6414738,000322,011026865000100300,836.71,
6414739,000323,011026865000200101,298.71,
6414740,000324,011026865000400000,2752.83,
6414744,000328,011126824000100180,61.64,
6414745,000329,011126824000100330,109.49,
6414746,000330,011126824000100380,297.8,
6414747,000331,011126824000100550,62.57,
6414748,000332,011126824000300010,832.26,
6414749,000333,011126824000300080,1391.53,
6414750,000334,011126824000300150,61.64,
6414751,000335,011126824000300180,1025.43,
6414752,000336,011126824000300240,61.64,
6414753,000337,011126824000300390,2000.58,
6414755,000339,011126824100100010,150.69,
6414756,000340,011126824100100070,1112.98,
6414757,000341,011126824100100090,1648.1,
6414758,000342,011126824100300050,62.14,
6414759,000343,011126824100300090,85.61,
6414760,000344,011126824100300110,846.11,
6414761,000345,011126824100300120,1551.79,
6414762,000346,011126824100300200,62.14,
6414763,000347,011126824100300210,62.14,
6414764,000348,011126824100300220,62.14,
6414765,000349,011126824100900060,58.87,
6414766,000350,011126824101000190,61.64,
6414767,000351,011126824101000200,61.64,
6414768,000352,011126824101000210,61.64,
6414769,000353,011126824101000280,61.64,
6414770,000354,011126824101000310,61.64,
6414771,000355,011126824101000320,61.64,
6414773,000357,011126824101100170,61.64,
6414774,000358,011126824101100200,61.64,
6414775,000359,011126824101100210,59.19,
6414776,000360,011126824101100220,61.64,
6414777,000361,011126824101100260,61.64,
6414778,000362,011126824101100330,61.64,
6414779,000363,011126824101100350,61.64,
6414780,000364,011126824101200120,149.03,
6414781,000365,011126824101200220,61.64,
6414782,000366,011126824101200230,61.64,
6414783,000367,011126824101200240,61.64,
6414784,000368,011126824101200340,737.88,
6414785,000369,011126824101300010,947.2,
6414786,000370,011126824101300130,61.64,
6414787,000371,011126824101300140,61.64,
6414788,000372,011126824101300210,149.03,
6414789,000373,011126824101300320,61.64,
6414793,000377,011126824101400200,79.19,
6414794,000378,011126824101400230,61.64,
6414799,000383,011126824101500080,67.73,
6414800,000384,011126824101500090,67.73,
6414801,000385,011126824101500130,61.64,
6414802,000386,011126824101500190,61.64,
6414803,000387,011126824101700010,149.03,
6414804,000388,011126824101700060,61.64,
6414805,000389,011126824101700070,61.64,
6414806,000390,011126824101800260,105.28,
6414808,000392,011126824101900330,61.64,
6414809,000393,011126824102000110,61.64,
6414810,000394,011126824102000340,61.64,
6414811,000395,011126824102000350,61.64,
6414812,000396,011126824102100070,1905.69,
6414813,000397,011126824102100330,105.28,
6414814,000398,011126824102200050,61.64,
6414815,000399,011126824102300050,105.28,
6414817,000401,011126824102300270,61.64,
6414819,000403,011126824102300320,61.64,
6414821,000405,011126824102500150,297.8,
6414822,000406,011126824102500290,931.06,
6414823,000407,011126824102600020,68.13,
6414825,000409,011126824102600060,88.33,
6414827,000411,011126824102600160,953.04,
6414828,000412,011126824102600240,68.13,
6414829,000413,011126824102600250,87.22,
6414830,000414,011126824102600260,68.13,
6414831,000415,011126824210200020,109.22,
6414832,000416,011126824210300060,142.74,
6414833,000417,011126824220100050,83.63,
6414834,000418,011126824220100080,95.16,
6414835,000419,011126824220200010,82.69,
6414836,000420,011126824220200020,2367.99,
6414837,000421,011126824220300010,120.69,
6414838,000422,011126824230200040,59.94,
6414839,000423,011126824230200050,61.64,
6414840,000424,011126824230200060,62.57,
6414841,000425,011126824230200080,59.94,
6414843,000427,011226000000200010,2078.67,
6414844,000428,011226000000300010,383.93,
6414845,000429,011226000000300020,759.57,
6414846,000430,011226273000000020,2415.21,
6414847,000431,011226273000000140,142.17,
6414849,000433,011226273000000290,365.81,
6414850,000434,011226273000000430,173.19,
6414852,000436,011226273000000530,159.13,
6414854,000438,011226273000001340,149.94,
6414855,000439,011226273000001370,149.94,
6414856,000440,011226273000001380,149.94,
6414857,000441,011226273000001400,152.95,
6414858,000442,011226273000001530,151.12,
6414859,000443,011226273000001590,1261.1,
6414860,000444,011226273000001770,165.45,
6414861,000445,011226273000001830,428.45,
6414862,000446,011226273000001840,151.12,
6414863,000447,011226273000001860,151.12,
6414864,000448,011226582000300160,1281.83,
6414865,000449,011326000000200010,788.27,
6414867,000451,011326482000000060,1792.61,
6414868,000452,011326491000100060,173.82,
6414869,000453,011326491000100070,87.31,
6414870,000454,011326491000100080,245.82,
6414872,000456,011326491000200100,1401.84,
6414873,000457,011326491000400300,142.69,
6414874,000458,011326491000400330,87.14,
6414875,000459,011326491000400340,87.14,
6414876,000460,011326491000400380,87.14,
6414877,000461,011326491000400860,102.8,
6414878,000462,011326491000400880,102.8,
6414879,000463,011326491000400890,102.8,
6414880,000464,011326491000600040,352.35,
6414881,000465,011326491000700110,87.14,
6414882,000466,011326491000700170,625.28,
6414883,000467,011326491000700410,87.14,
6414885,000469,011326491000700460,94.37,
6414886,000470,011326491000700570,3683.09,
6414887,000471,011326491000701350,439.18,
6414888,000472,011326491000701390,84.49,
6414889,000473,011326491000701440,151.2,
6414890,000474,011326491000701930,84.49,
6414891,000475,011326491000701950,84.49,
6414892,000476,011326491000702400,92.7,
6414893,000477,011326491000702470,87.14,
6414894,000478,011326491000702580,593.18,
6414895,000479,011327000000600000,1045.1,
6414897,000481,011327141100100260,241.07,
6414898,000482,011327141100200090,229.4,
6414901,000485,011327200000100030,723.08,
6414902,000486,011327200000100050,883.79,
6414903,000487,011327200000100061,81.01,
6414904,000488,011327200000200030,947.8,
6414905,000489,011327200000600001,89.59,
6414906,000490,011327200000600010,193.98,
6414907,000491,011327200000600011,2733.52,
6414908,000492,011327200000600020,87.99,
6414909,000493,011327200000900001,1226.04,
6414910,000494,011327200000900006,1779.55,
6414912,000496,011327200002500000,1652.22,
6414913,000497,011327200002500010,756.8,
6414914,000498,011327200004700030,26.56,
6414915,000499,011327200005500000,1218.36,
6414916,000500,011327200005600000,906.51,
6414917,000501,020826000000210000,2089.14,
6414918,000502,020923000000700043,348.04,
6414919,000503,020923000000700130,479.95,
6414920,000504,020923000000700131,1474.36,
6414921,000505,020923000000710000,1125.16,
6414922,000506,020923000000720010,504.43,
6414924,000508,020923000000800171,67.57,
6414926,000510,020923000000900040,176.91,
6414927,000511,020923000000900090,176.91,
6414928,000512,020923000001010000,617.75,
6414930,000514,020923000001200000,59.99,
6414931,000515,020923000002900000,744.71,
6414933,000517,020927000000200000,3493.35,
6414934,000518,020927000000200021,350.63,
6414935,000519,020927000000600010,51.37,
6414936,000520,020927000000600020,73.45,
6414937,000521,021023000000300000,47.88,
6414938,000522,021023000000300010,2850.85,
6414939,000523,021023574000200030,302.79,
6414941,000525,021023574000200230,1139.83,
6414943,000527,021023574000300090,555.77,
6414945,000529,021023574000300180,814.34,
6414947,000531,021023574000500110,378.19,
6414948,000532,021023574000600090,729.99,
6414949,000533,021023574000600160,1004.93,
6414950,000534,021023574000600180,626.69,
6414951,000535,021023765100100180,44.63,
6414952,000536,021023765100100190,44.63,
6414953,000537,021023765100100200,44.63,
6414954,000538,021023765100200050,155.19,
6414955,000539,021023765100200110,67.22,
6414956,000540,021023765100200120,44.63,
6414957,000541,021023765100200180,37.97,
6414958,000542,021023765100200190,37.97,
6414959,000543,021023765100200200,37.97,
6414960,000544,021023765100200210,37.97,
6414961,000545,021023765100200220,37.97,
6414962,000546,021023765100200230,117.86,
6414963,000547,021023765100300040,43.42,
6414964,000548,021023765100300050,43.42,
6414965,000549,021023765100300060,43.42,
6414966,000550,021023765100300070,43.42,
6414967,000551,021023765100300120,43.42,
6414968,000552,021023765100300130,45.55,
6414969,000553,021023765100300140,47.45,
6414970,000554,021023765100400170,50.13,
6414977,000561,021023765100600010,79.54,
6414978,000562,021023765100600020,81.53,
6414979,000563,021023765100600080,49.84,
6414980,000564,021023765100600090,49.84,
6414981,000565,021023765100600100,43.42,
6414982,000566,021023765100600110,43.42,
6414983,000567,021023765100600120,43.42,
6414984,000568,021023765100600130,73.26,
6414985,000569,021023765100600140,77.04,
6414986,000570,021023765100700190,45.12,
6414987,000571,021023765100700200,44.63,
6414988,000572,021023765100700210,44.03,
6414989,000573,021023765100700220,43.42,
6414990,000574,021023765100700230,42.93,
6414991,000575,021023765100800010,48.69,
6414992,000576,021023765100800020,51.37,
6414993,000577,021023765100800030,45.12,
6414994,000578,021023765100800040,45.12,
6414995,000579,021023765100800050,45.12,
6414996,000580,021023765100900120,43.42,
6414997,000581,021023765100900130,43.42,
6414998,000582,021023765100900140,43.42,
6414999,000583,021023765100900150,43.42,
6415000,000584,021023765100900160,43.42,
6415001,000585,021023765100900170,43.42,
6415002,000586,021023765100900220,81.76,
6415003,000587,021023765100900240,81.76,
6415004,000588,021023765100900280,43.42,
6415005,000589,021023765100900290,43.42,
6415006,000590,021023765100900300,43.42,
6415007,000591,021023765100900310,43.42,
6415008,000592,021023765100900320,43.42,
6415009,000593,021023765100900330,43.42,
6415010,000594,021023765100900340,43.42,
6415011,000595,021023765100900450,49.84,
6415012,000596,021023765100900460,49.84,
6415013,000597,021023765101000190,43.42,
6415014,000598,021023765101000200,43.42,
6415015,000599,021023765101000210,43.42,
6415016,000600,021023765101000240,183.73,
6415017,000601,021023765101000340,43.42,
6415018,000602,021023765101000350,43.42,
6415019,000603,021023765101000360,43.42,
6415020,000604,021023765101000370,43.42,
6415021,000605,021023765101000380,43.42,
6415022,000606,021023765101000390,43.42,
6415023,000607,021023765101000400,43.42,
6415024,000608,021023765101000410,43.42,
6415025,000609,021023765101000440,43.42,
6415026,000610,021023765101100100,43.42,
6415027,000611,021023765101100110,43.42,
6415028,000612,021023765101100300,43.42,
6415029,000613,021023765101100310,43.42,
6415030,000614,021023765101100320,43.42,
6415031,000615,021023765101100330,43.42,
6415032,000616,021023765101100340,43.42,
6415033,000617,021023765101100350,43.42,
6415034,000618,021023765101100360,43.42,
6415035,000619,021023765101100370,43.42,
6415036,000620,021023765101100420,43.42,
6415037,000621,021023765101100430,43.42,
6415038,000622,021023765101100440,43.42,
6415039,000623,021023765101100450,49.84,
6415040,000624,021023765101100460,49.84,
6415041,000625,021023765101200220,49.84,
6415042,000626,021023765101200230,49.84,
6415043,000627,021023765101300140,43.42,
6415044,000628,021023765101300150,43.42,
6415045,000629,021023765101400010,49.84,
6415046,000630,021023765101400030,43.42,
6415047,000631,021023765101400050,30.71,
6415048,000632,021023765101400180,30.71,
6415049,000633,021023765101400190,30.71,
6415050,000634,021023765101400200,30.71,
6415051,000635,021023765101400210,33.94,
6415052,000636,021023765101400220,33.94,
6415053,000637,021023765101600000,254.5,
6415054,000638,021023765101800260,3271.9,
6415055,000639,021023765101800290,894.2,
6415056,000640,021023765101800460,777.78,
6415057,000641,021023765101800470,650.98,
6415058,000642,021024000000110080,948.52,
6415059,000643,021024000000110160,551.11,
6415060,000644,021024000000110320,587.01,
6415061,000645,021024000000110340,726.28,
6415062,000646,021024000000110410,168.68,
6415065,000649,021024398000100120,1714.31,
6415066,000650,021024407515800090,102.64,
6415067,000651,021024407515800220,102.64,
6415069,000653,021024407516700090,99.86,
6415070,000654,021024407516700140,579.1,
6415071,000655,021024407516700180,99.86,
6415073,000657,021024407516700260,283.87,
6415074,000658,021024407516800150,1382.46,
6415075,000659,021024407516800190,193.94,
6415077,000661,021024407517000070,99.86,
6415078,000662,021024407517100080,99.86,
6415079,000663,021024407517100110,99.86,
6415080,000664,021024407517100150,1075.97,
6415081,000665,021024407517100170,909.91,
6415083,000667,021024407517200110,99.86,
6415084,000668,021024407517200120,99.86,
6415085,000669,021024407517200190,146.84,
6415086,000670,021024407517200230,146.84,
6415087,000671,021024407517200270,130.33,
6415089,000673,021024407517500080,146.84,
6415090,000674,021024407517500130,99.86,
6415091,000675,021024407517500170,146.84,
6415092,000676,021024407517600150,699.51,
6415093,000677,021024407517600160,99.86,
6415094,000678,021024407517600170,99.86,
6415095,000679,021024407517600200,1036.93,
6415096,000680,021024407517600240,99.86,
6415097,000681,021024407517600250,99.86,
6415099,000683,021024407517800160,719.02,
6415100,000684,021024407517800200,900.68,
6415101,000685,021024407517800210,1051.86,
6415102,000686,021024407517800240,99.86,
6415103,000687,021024407517800270,332.56,
6415104,000688,021024407517900230,490.1,
6415105,000689,021024407518000090,762.86,
6415106,000690,021024407518000180,99.86,
6415107,000691,021024407518000190,193.94,
6415108,000692,021024407518000220,146.84,
6415109,000693,021024407518100090,767.69,
6415110,000694,021024407518100100,730.14,
6415111,000695,021024407518200160,110.36,
6415112,000696,021024407518400100,1717.1,
6415113,000697,021024407518400200,1439.08,
6415114,000698,021024407518400230,748.52,
6415115,000699,021024407518400240,1661.65,
6415116,000700,021024407518400270,1961.17,
6415117,000701,021024407518400370,1690.23,
6415118,000702,021024407518400500,832.42,
6415119,000703,021024407518500070,99.86,
6415121,000705,021024407518500120,99.86,
6415122,000706,021024407518600030,446.25,
6415123,000707,021024407518600070,1011.87,
6415124,000708,021024407518600140,99.86,
6415125,000709,021024407518600220,108.87,
6415126,000710,021024407518600260,108.87,
6415127,000711,021024407518700070,644.14,
6415128,000712,021024407518700090,90.27,
6415129,000713,021024407518700130,1079.35,
6415130,000714,021024407518700200,99.86,
6415131,000715,021024407518700210,99.86,
6415132,000716,021024407518700220,146.84,
6415133,000717,021024407518700240,99.86,
6415134,000718,021024407518700250,99.86,
6415135,000719,021024407518800180,334,
6415136,000720,021024407518900100,99.86,
6415137,000721,021024407518900150,474.8,
6415138,000722,021024407518900170,176.56,
6415139,000723,021024407518900180,1322.35,
6415140,000724,021024407518900190,146.84,
6415141,000725,021024407518900230,99.86,
6415142,000726,021024407518900240,99.86,
6415143,000727,021024407519000070,99.86,
6415144,000728,021024407519000080,99.86,
6415145,000729,021024407519000090,99.86,
6415146,000730,021024407519000100,99.86,
6415147,000731,021024407519000110,99.86,
6415148,000732,021024407519000150,99.86,
6415149,000733,021024407519000160,99.86,
6415150,000734,021024407519000250,99.86,
6415151,000735,021024407519000260,146.84,
6415152,000736,021024407519000280,99.86,
6415153,000737,021024407519100070,99.86,
6415155,000739,021024407519200080,146.84,
6415156,000740,021024407519200240,159.17,
6415157,000741,021024407519200290,112.08,
6415159,000743,021024407519300030,65.09,
6415160,000744,021024407519300120,226.74,
6415161,000745,021024407519300260,99.86,
6415162,000746,021024407519400030,99.86,
6415163,000747,021024407519400110,99.86,
6415164,000748,021024407519400220,773.45,
6415165,000749,021024407519400250,99.86,
6415166,000750,021024407519400260,99.86,
6415167,000751,021024407519500010,99.86,
6415169,000753,021024407519500330,1279.01,
6415170,000754,021024407519500350,146.84,
6415171,000755,021024407519600210,99.86,
6415172,000756,021024407520700490,562.66,
6415173,000757,021024407520900050,127.46,
6415174,000758,021024407520900060,1353.06,
6415175,000759,021024407521100010,3175.98,
6415176,000760,021024407521300010,99.86,
6415177,000761,021024407521300020,99.86,
6415178,000762,021024407521300030,99.86,
6415179,000763,021024407521300050,907.95,
6415180,000764,021024407521300090,99.86,
6415182,000766,021024407521500050,99.86,
6415183,000767,021024407521500070,99.86,
6415184,000768,021024407521500100,399.32,
6415186,000770,021024407521700010,160.23,
6415187,000771,021024407521700030,119.05,
6415188,000772,021024407521700050,102.22,
6415189,000773,021024407521700230,102.22,
6415190,000774,021024407521700240,102.22,
6415191,000775,021024407521800020,67.47,
6415192,000776,021024407521800030,67.47,
6415193,000777,021024407521800080,369.21,
6415194,000778,021024407521800110,297.8,
6415195,000779,021024407521900100,201.98,
6415196,000780,021024407522000030,1331.75,
6415197,000781,021024407522000150,65.09,
6415198,000782,021024407522100090,75.79,
6415199,000783,021024407522200040,70.77,
6415200,000784,021024407522200080,70.25,
6415201,000785,021024407522400120,65.09,
6415202,000786,021024407522500030,57.02,
6415203,000787,021024407522500040,57.02,
6415204,000788,021024407522500050,57.02,
6415205,000789,021024407522500100,57.02,
6415206,000790,021024407522500110,1056.29,
6415207,000791,021024407522600290,134.29,
6415208,000792,021024407522700010,1475.75,
6415209,000793,021024407522700040,100.7,
6415210,000794,021024407522700160,1072.91,
6415211,000795,021024407522700170,4756.92,
6415212,000796,021024407522700180,950.74,
6415214,000798,021024407522900070,105.52,
6415215,000799,021024407523000130,1249.41,
6415216,000800,021024407523000160,83.14,
6415217,000801,021024407523700040,99.86,
6415218,000802,021024407523800400,940.25,
6415219,000803,021024407523900030,99.86,
6415220,000804,021024407523900040,146.84,
6415221,000805,021026000000001280,24.53,
6415222,000806,021026000001300000,2507.89,
6415223,000807,021026000001500010,530.65,
6415224,000808,021026000001700010,1030.01,
6415225,000809,021026000001900050,394.83,
6415227,000811,021026000002000000,1287.74,
6415228,000812,021026000002200000,3700.31,
6415229,000813,021026000002500000,393.98,
6415230,000814,021026000002500010,1176.41,
6415231,000815,021026000002600060,1972.08,
6415232,000816,021026000003100000,5184.41,
6415233,000817,021026000003110010,316.04,
6415234,000818,021026000003500030,914.84,
6415235,000819,021026000003600000,4609.69,
6415236,000820,021026000003900010,2988.63,
6415237,000821,021026000004900000,2554.59,
6415238,000822,021026000005600000,5261.18,
