RA_ITEMID,ADVNUM,PARCEL,FACEVALUE,BID
3097098,000215,103174490,578.81,
3097099,000216,103174630,2238.8,
3097102,000219,103190130,186.72,
3097103,000220,10319061A,23.9,
3097104,000221,103202180,19.59,
3097106,000223,10321029V,534.27,
3097107,000224,103213490,36.12,
3097109,000226,103216960,385.08,
3097110,000227,103217060,252.79,
3097111,000228,103217070,252.79,
3097112,000229,103217090,19.59,
3097113,000230,103217630,23.9,
3097114,000231,10401040H,113.65,
3097115,000232,10401052A,2951.1,
3097116,000233,104010600,641.51,
3097117,000234,10401133A,1329.75,
3097120,000237,104011460,280.04,
3097121,000238,10401379C,12192.9,
3097124,000241,104020860,1742.49,
3097125,000242,10402126B,952.72,
3097126,000243,104021340,641.51,
3097127,000244,10403001K,26.63,
3097131,000248,104030890,1020.07,
3097132,000249,104031170,719.96,
3097133,000250,104031300,609.82,
3097134,000251,104031320,644.58,
3097136,000253,104032540,898.4,
3097137,000254,104032700,1739.56,
3097139,000256,104040070,5472.07,
3097140,000257,10404029E,3640.08,
3097141,000258,10404030D,3019.1,
3097145,000262,104042970,32.08,
3097147,000264,104044650,2141.17,
3097148,000265,104045550,2326.95,
3097149,000266,104051430,556.41,
3097150,000267,104051440,1246,
3097151,000268,10406013A,8693.88,
3097152,000269,104061500,647.76,
3097153,000270,104070210,1261.49,
3097154,000271,10407057H,336.94,
3097155,000272,10407061L,123.97,
3097156,000273,10408009D,9678.28,
3097157,000274,104090420,721.28,
3097158,000275,104091190,1125.32,
3097160,000277,104091570,25.31,
3097161,000278,104100350,849.88,
3097162,000279,104100360,714.96,
3097166,000283,10410077B,27.15,
3097168,000285,104101180,158.03,
3097169,000286,104101270,1194.8,
3097170,000287,104101740,867.66,
3097172,000289,10411023A,10158.53,
3097173,000290,10411050D,34.66,
3097174,000291,104110530,557.35,
3097175,000292,10411061P,682.95,
3097176,000293,104111160,652.91,
3097177,000294,104111620,1131.34,
3097178,000295,104111700,840.12,
3097179,000296,104111980,1516.79,
3097181,000298,104112870,452.55,
3097182,000299,104112900,633.52,
3097183,000300,104113080,1111.29,
3097184,000301,104113240,475.46,
3097186,000303,10412003B,906.13,
3097187,000304,104120330,729.83,
3097188,000305,104120370,202.67,
3097190,000307,105010620,24.8,
3097191,000308,10501067A,479.49,
3097193,000310,105021020,4882.55,
3097194,000311,105021150,2724.82,
3097195,000312,10504026F,479.49,
3097196,000313,105040920,1156.21,
3097198,000315,10505088B,479.49,
3097199,000316,10505133B,479.49,
3097200,000317,10505134C,479.49,
3097201,000318,10506008A,866.61,
3097202,000319,10506008B,1574.91,
3097203,000320,10506008C,576.98,
3097204,000321,10507012M,2180.83,
3097205,000322,10508002D,2332.23,
3097206,000323,10508002E,24.8,
3097207,000324,10508020D,23.53,
3097208,000325,10508157B,24.8,
3097215,000332,10512089A,363.54,
3097216,000333,10512191A,830.59,
3097218,000335,10512233B,19.11,
3097219,000336,105123120,1373.49,
3097220,000337,105124820,19.11,
3097221,000338,105124830,19.11,
3097222,000339,10513004C,444.19,
3097223,000340,10513008A,524.71,
3097224,000341,10513091C,658.49,
3097225,000342,10513109L,425.26,
3097228,000345,106010360,754.11,
3097229,000346,106012210,1802.87,
3097230,000347,10601223A,574.18,
3097231,000348,106012350,987.75,
3097232,000349,10602019C,574.18,
3097234,000351,10602091A,1198.98,
3097235,000352,106021170,1474.41,
3097237,000354,106024840,1010.82,
3097238,000355,106030630,2336.72,
3097239,000356,106031840,18.63,
3097240,000357,106031850,18.63,
3097241,000358,106040280,2481.31,
3097242,000359,10604085B,928.94,
3097244,000361,106041060,1145.48,
3097245,000362,10604161C,524.71,
3097247,000364,106042570,2670.52,
3097248,000365,106042580,522.34,
3097249,000366,106042590,910.23,
3097250,000367,106042600,640.46,
3097251,000368,106042900,4592.53,
3097252,000369,106043410,2287.31,
3097253,000370,106043420,8371,
3097254,000371,106043430,17279.68,
3097255,000372,106043440,8371,
3097256,000373,10604345A,6913.58,
3097257,000374,106043460,17279.68,
3097258,000375,106043470,17279.68,
3097259,000376,106043480,17279.68,
3097260,000377,10604350A,23.19,
3097261,000378,10605039B,23.19,
3097262,000379,106050740,71.89,
3097263,000380,10605078A,3098.37,
3097264,000381,106051120,1327.56,
3097265,000382,106051170,1216.11,
3097266,000383,106051620,782.21,
3097267,000384,106051630,1770.61,
3097268,000385,10605171D,332.56,
3097269,000386,10605172B,332.56,
3097270,000387,106051870,19.11,
3097271,000388,106051880,19.11,
3097272,000389,10606027A,2477.75,
3097273,000390,10606034D,939.27,
3097274,000391,106060940,1564.92,
3097275,000392,106061050,657.11,
3097277,000394,10607084A,640.63,
3097278,000395,106072210,913.5,
3097279,000396,106091290,932.25,
3097280,000397,106101010,1473.63,
3097281,000398,106101020,1474.14,
3097282,000399,106101030,1474.67,
3097283,000400,106101040,1475.18,
3097284,000401,106101050,1513.22,
3097287,000404,10612013A,5775.1,
3097289,000406,10612065B,22307.41,
3097290,000407,106120900,1087.85,
3097292,000409,106121040,702.99,
3097293,000410,106121360,1294.67,
3097297,000414,10701022B,25.55,
3097298,000415,107010280,770.34,
3097299,000416,107010540,1023.93,
3097300,000417,107010550,959.91,
3097302,000419,107031010,1406.4,
3097303,000420,107050190,481.37,
3097304,000421,107050690,1276.76,
3097306,000423,107050980,1396.13,
3097307,000424,107051050,3256.9,
3097308,000425,107051510,2191.71,
3097309,000426,10706032B,4748.16,
3097311,000428,10706059D,512.07,
3097312,000429,10706096A,2595.4,
3097313,000430,107061090,1058.34,
3097314,000431,10706110A,1633.42,
3097315,000432,10707004B,8859.54,
3097316,000433,107080620,1290.89,
3097317,000434,107081100,399.8,
3097319,000436,107082230,817.85,
3097321,000438,107082880,541.54,
3097322,000439,107082890,541.54,
3097323,000440,10709002A,34.4,
3097324,000441,10709002C,17.32,
3097325,000442,107092170,1230.44,
3097327,000444,107092960,149.93,
3097328,000445,107110280,1011.52,
3097330,000447,107112080,993.93,
3097333,000450,10712054A,1452.28,
3097334,000451,107121280,1874.22,
3097335,000452,107122950,786.84,
3097337,000454,107123890,19.11,
3097338,000455,107123910,19.11,
3097339,000456,107124020,33.91,
3097340,000457,107124030,33.91,
3097341,000458,107124040,33.91,
3097342,000459,107124050,33.91,
3097343,000460,107124060,33.91,
3097344,000461,107124070,33.91,
3097345,000462,107124080,33.91,
3097346,000463,107124090,33.91,
3097348,000465,107130070,1085.55,
3097350,000467,10713148B,23.19,
3097351,000468,10713152C,11752.79,
3097352,000469,10713153C,9356.31,
3097353,000470,10713188A,1278.78,
3097354,000471,107133150,19.11,
3097355,000472,107133160,19.11,
3097356,000473,10714046E,1054.14,
3097357,000474,107141100,2394.73,
3097358,000475,107141110,1992.53,
3097362,000479,10714311A,3945.05,
3097363,000480,10714359B,722.95,
3097365,000482,107144290,1371.71,
3097367,000484,107150370,694.71,
3097368,000485,107150940,876.9,
3097369,000486,107151310,1076.36,
3097370,000487,107160240,487.6,
3097371,000488,108011290,4716.75,
3097372,000489,10801141B,21.79,
3097375,000492,10801614B,20.77,
3097376,000493,108016480,2778.26,
3097377,000494,108017560,1222.63,
3097378,000495,108022830,21.79,
3097379,000496,108024490,172.32,
3097380,000497,108024500,18.18,
3097381,000498,108024900,7146.08,
3097383,000500,108026300,2277.16,
3097384,000501,108071580,117.63,
3097387,000504,108100210,1920.2,
3097388,000505,108100800,92.97,
3097389,000506,108111120,92.22,
3097390,000507,108121370,111.56,
3097391,000508,108121700,6304.09,
3097392,000509,108122650,11963.85,
3097393,000510,108123690,5308.1,
3097394,000511,108123890,6186.22,
3097395,000512,108125900,195.2,
3097396,000513,108125990,5370.58,
3097397,000514,108130660,6755.92,
3097398,000515,10813225D,132.35,
3097399,000516,108132380,21.79,
3097400,000517,10815030J,21.79,
3097401,000518,10815049A,420.98,
3097402,000519,10815050D,990.83,
3097403,000520,108164170,19.11,
3097404,000521,108181620,6226.86,
3097405,000522,10818712D,21.87,
3097407,000524,108192660,7052.43,
3097408,000525,10820047A,2534.77,
3097409,000526,10820075A,663.3,
3097410,000527,108201780,160.39,
3097411,000528,108201800,1688.2,
3097412,000529,108202630,2295.51,
3097414,000531,108210260,3248.72,
3097415,000532,108210270,2519.33,
3097417,000534,10823069A,2207.37,
3097418,000535,108241230,370.41,
3097419,000536,108241800,2600.49,
3097420,000537,108241860,1625.83,
3097422,000539,108243360,190.4,
3097423,000540,10825007B,203.11,
3097424,000541,108250480,1357.11,
3097425,000542,108253160,2186.86,
3097427,000544,108255110,96.65,
3097428,000545,108255120,96.65,
3097429,000546,108255130,96.65,
3097430,000547,108255140,96.65,
3097431,000548,108255150,96.65,
3097432,000549,108255160,96.65,
3097433,000550,108255170,96.65,
3097434,000551,108255180,96.65,
3097435,000552,108255190,96.65,
3097436,000553,108255200,96.65,
3097437,000554,10901151A,238.1,
3097438,000555,10901178B,21.79,
3097439,000556,109011790,20491.29,
3097440,000557,109012330,4547.34,
3097441,000558,10903115A,21.79,
3097442,000559,109036650,18.18,
3097443,000560,10903694B,18.18,
3097444,000561,10903694C,170.11,
3097445,000562,10903695B,18.18,
3097446,000563,109037030,18.18,
3097447,000564,109041930,45.45,
3097448,000565,10904248A,3616.68,
3097450,000567,109050690,8254.25,
3097451,000568,109052800,6072.54,
3097452,000569,109060780,3155.84,
3097453,000570,109062150,4130.51,
3097460,000577,109063940,2710.46,
3097461,000578,109065000,1890.95,
3097462,000579,10906638C,21.79,
3097463,000580,109067290,4990.6,
3097465,000582,109080010,8554.5,
3097466,000583,109083440,571.8,
3097467,000584,109086600,49.19,
3097468,000585,109087770,2007.1,
3097469,000586,10909102C,523.03,
3097470,000587,109094700,1177.16,
3097471,000588,10910062A,21.79,
3097472,000589,109101970,1857.7,
3097477,000594,109113230,6774.1,
3097478,000595,10911356E,1696.3,
3097479,000596,10911357E,1949.96,
3097481,000598,10913014B,5704.53,
3097482,000599,109130250,2412.82,
3097484,000601,109140920,12803.91,
3097485,000602,109150530,1679.59,
3097486,000603,109150540,2695.21,
3097487,000604,10916030G,22.58,
3097488,000605,10916038C,2378.59,
3097489,000606,109182810,13506.71,
3097492,000609,10922011D,1474.17,
3097493,000610,109221920,4728.5,
3097494,000611,109223440,198.57,
3097495,000612,10923005E,22.58,
3097497,000614,109230750,2669.82,
3097498,000615,109230790,1430.91,
3097499,000616,10924098B,22.58,
3097500,000617,10925002H,147.78,
3097501,000618,109250210,4072.64,
3097502,000619,10926003H,6442.07,
3097503,000620,10926004C,6786.36,
3097504,000621,10926004D,5097.89,
3097506,000623,109270830,4059.22,
3097507,000624,109271310,5548.68,
3097508,000625,109290260,6864.46,
3097510,000627,109311140,18.18,
3097511,000628,11001018A,1910.68,
3097512,000629,11002016N,259.47,
3097513,000630,110030030,2030.93,
3097515,000632,110030550,1466.42,
3097516,000633,110030850,642.78,
3097518,000635,110035370,3538.56,
3097519,000636,110041620,2723.63,
3097521,000638,110044920,19.59,
3097522,000639,110044940,19.59,
3097523,000640,110046070,2954.59,
3097524,000641,110046080,1660.68,
3097525,000642,110050490,1584.92,
3097526,000643,11005056J,2940.99,
3097528,000645,110052090,1297.16,
3097529,000646,110053030,30.61,
3097531,000648,110055180,8594.73,
3097532,000649,110055210,9736.47,
3097533,000650,110055220,6375.47,
3097536,000653,110060870,451.88,
3097537,000654,110060910,379.78,
3097539,000656,110064140,407.45,
3097541,000658,110064590,746.34,
3097543,000660,110067510,19.08,
3097544,000661,110067520,19.08,
3097545,000662,11007099B,23.9,
3097546,000663,110071100,1507.39,
3097547,000664,11007147A,2008.99,
3097548,000665,11007147C,888.12,
3097549,000666,11007147D,541.53,
3097552,000669,110071630,1311.9,
3097553,000670,110071730,1061.02,
3097554,000671,110072000,1013.71,
3097555,000672,110072010,1523.93,
3097556,000673,110072240,873.85,
3097557,000674,110072310,701.94,
3097558,000675,11007232A,8748.73,
3097563,000680,110080750,440.07,
3097565,000682,110081800,568.24,
3097566,000683,110082600,4146.66,
3097569,000686,110093450,19.59,
3097570,000687,110093600,19.59,
3097571,000688,110100420,617.3,
3097572,000689,11010043D,642.86,
3097573,000690,110101150,5137.79,
3097575,000692,110110260,324.06,
3097576,000693,110112070,140.41,
3097577,000694,110112220,29.49,
3097578,000695,110112500,2882.36,
3097579,000696,11012007F,3920.42,
3097580,000697,110150400,3020.23,
3097582,000699,11016012V,956.41,
3097583,000700,11016037B,887.67,
3097589,000706,110162170,5797.6,
3097590,000707,110162360,1552.49,
3097591,000708,110162450,19.59,
3097592,000709,110162460,19.59,
3097593,000710,110162470,19.59,
3097594,000711,110162480,19.59,
3097595,000712,110162490,19.59,
3097596,000713,110162500,19.59,
3097597,000714,110162510,19.59,
3097598,000715,110170430,49.84,
3097599,000716,11101003C,141.9,
3097600,000717,111020540,1381.46,
3097601,000718,111021020,480.83,
3097602,000719,111021030,480.83,
3097603,000720,111021050,27718.73,
3097604,000721,111021690,2429.95,
3097606,000723,111022080,50.3,
3097607,000724,111022150,2078.25,
3097609,000726,111030760,6281.96,
3097610,000727,11103113B,709.22,
3097611,000728,111031190,1356.49,
3097612,000729,111032240,373.82,
3097613,000730,111032250,19.59,
3097614,000731,111040190,880.34,
3097615,000732,111040990,1742.69,
3097616,000733,11104117A,5586,
3097617,000734,11104191B,2820.43,
3097618,000735,11104201A,2614,
3097619,000736,11104203A,1260.11,
3097620,000737,11105020C,909.42,
3097621,000738,11105163C,514.48,
3097622,000739,11105188D,2581.24,
3097623,000740,111052100,171.74,
3097624,000741,11105245B,477.55,
3097625,000742,11105252A,477.55,
3097626,000743,11105264A,1367.23,
3097627,000744,111053080,600.13,
3097628,000745,111053860,366.91,
3097629,000746,111053870,366.91,
3097630,000747,11106061B,2879.64,
3097632,000749,111061590,1112.14,
3097633,000750,111061840,1307.53,
3097634,000751,11106253A,23.9,
3097636,000753,11106310C,1547.19,
3097637,000754,11106339C,2053.99,
3097638,000755,111064920,605.04,
3097639,000756,111064930,605.04,
3097640,000757,111064940,605.04,
3097641,000758,111064950,605.04,
3097642,000759,111064960,605.04,
3097643,000760,111064970,605.04,
3097644,000761,111064980,605.04,
3097645,000762,111064990,605.04,
3097646,000763,111065000,605.04,
3097647,000764,111065140,19.08,
3097648,000765,111065150,19.08,
3097649,000766,111070630,1593.89,
3097650,000767,11107129E,2683.34,
3097651,000768,11107139B,642.86,
3097654,000771,111072520,639.24,
3097655,000772,111072530,494.21,
3097657,000774,111074490,2012.17,
3097658,000775,111080680,1968.44,
3097659,000776,11108158A,1438.89,
3097660,000777,11108183B,3441.37,
3097661,000778,11108200A,23.9,
3097663,000780,111082460,777.73,
3097664,000781,111083600,604.37,
3097665,000782,111083930,774.89,
3097666,000783,11108471B,154.83,
3097667,000784,11201072D,23.9,
3097668,000785,11201072E,23.9,
3097669,000786,11201072G,23.9,
3097670,000787,112012320,1165.94,
3097672,000789,112013730,19.59,
3097673,000790,112013740,3991.73,
3097674,000791,112013750,12546.54,
3097675,000792,112013760,12546.54,
3097676,000793,112013800,1699.05,
3097677,000794,112017900,408.91,
3097679,000796,112030310,1909.67,
3097681,000798,112033200,672.06,
3097682,000799,11203325A,642.86,
3097683,000800,112034240,1463.85,
3097684,000801,112035180,2304.55,
3097686,000803,11204144A,23.9,
3097687,000804,112043240,1343.87,
3097690,000807,11205068B,1235.5,
3097692,000809,112053150,181.71,
3097694,000811,112061610,1627.76,
3097695,000812,112061710,1045.66,
3097696,000813,112070560,1077.45,
3097697,000814,112070850,2429.35,
3097698,000815,112072310,23.9,
3097699,000816,11207343C,531.89,
3097700,000817,11208033B,23.9,
3097701,000818,11301093B,694.04,
3097702,000819,113012500,19.11,
3097703,000820,113014910,371.84,
3097704,000821,113014920,19.11,
3097705,000822,113015530,19.11,
3097706,000823,11301557A,417.18,
3097707,000824,11301558B,23.19,
3097708,000825,11301559A,499.37,
3097709,000826,11301570A,473.12,
3097710,000827,11302002F,2007.99,
3097711,000828,113021880,2664.68,
3097712,000829,11303033B,524.71,
3097713,000830,113030430,3756.34,
3097714,000831,113030600,19.46,
3097715,000832,11304066C,23.19,
3097717,000834,11304155A,7135.85,
3097718,000835,113041920,6007.21,
3097719,000836,11304226B,574.18,
3097720,000837,11304355A,117.07,
3097722,000839,113043970,19.11,
3097723,000840,113043980,138.39,
3097724,000841,11305003E,23.9,
3097725,000842,113050530,7512.13,
3097727,000844,113060250,2650.54,
3097728,000845,113062310,1407.87,
3097729,000846,11306262B,1252.69,
3097730,000847,113070960,1544.5,
3097731,000848,113071330,1740.2,
3097732,000849,113072770,5069.74,
3097733,000850,113074350,19.11,
3097735,000852,113076440,18.08,
3097736,000853,113081180,1783.46,
3097737,000854,11308157F,602.15,
3097738,000855,11308257B,144.98,
3097739,000856,113083010,4947.41,
3097740,000857,113083020,4694.6,
3097741,000858,11308315B,1498.64,
3097742,000859,11308322A,143.85,
3097743,000860,113083320,19.11,
3097744,000861,113084460,3500.74,
3097745,000862,11309137B,270.25,
3097748,000865,11309259A,640.31,
3097749,000866,11310065D,1091.57,
3097750,000867,113102450,2600.14,
3097751,000868,113102970,1990.43,
3097752,000869,113103020,3405.97,
3097753,000870,113103120,4020.9,
3097756,000873,114031760,9118.04,
3097757,000874,114033700,7619.16,
3097758,000875,114035120,962.4,
3097759,000876,114035360,1866.81,
3097760,000877,114040890,5258.92,
3097762,000879,114041070,4644.86,
3097763,000880,11404679B,390.11,
3097764,000881,11405016N,21.79,
3097765,000882,114054900,12643.57,
3097766,000883,114074850,2598.15,
3097768,000885,11410354C,21.79,
3097769,000886,114103570,1204.44,
3097776,000893,11414343A,18.18,
3097777,000894,114150470,476.46,
3097778,000895,114156430,1913.85,
3097779,000896,11415775B,1413.57,
3097780,000897,114166310,3607.89,
3097781,000898,11417011L,61.16,
3097783,000900,114188630,486.09,
3097784,000901,11419018A,22.58,
3097785,000902,114193310,18.7,
3097786,000903,114193820,18.7,
3097787,000904,114200100,1454.07,
3097788,000905,114200180,2274.84,
3097789,000906,114236000,18.15,
3097790,000907,114236010,18.15,
3097791,000908,114236020,18.15,
3097796,000913,114274270,201.52,
3097797,000914,114274360,22.58,
3097798,000915,11428008A,471.98,
3097799,000916,11428020E,3295.94,
3097800,000917,114280780,60,
3097801,000918,114291210,471.98,
3097802,000919,114291270,471.98,
3097803,000920,114291330,3737.15,
3097805,000922,114310940,1911.02,
3097807,000924,114321650,2286.31,
3097808,000925,114322350,4845.1,
3097809,000926,114331380,2724.45,
3097810,000927,11434242C,633.83,
3097811,000928,114350570,587.78,
3097815,000932,114391130,22.58,
3097816,000933,114394880,22.58,
3097817,000934,114394900,399.99,
3097818,000935,114395060,269.17,
3097819,000936,114395260,22.58,
3097820,000937,114395320,855.14,
3097821,000938,114400450,11391.32,
3097823,000940,114402250,4696.78,
3097824,000941,11440295B,680.78,
3097825,000942,11446027P,997.77,
3097826,000943,114462090,5767.49,
3097827,000944,114462380,1013.3,
3097828,000945,114462470,1260.92,
3097829,000946,114469150,1199.69,
3097830,000947,114469250,1199.69,
3097832,000949,114469310,1199.69,
3097833,000950,114471450,3430.61,
3097835,000952,11449046A,7890.03,
3097836,000953,11451091A,6504.79,
3097837,000954,11451681B,581.8,
3097838,000955,11451682B,581.8,
3097839,000956,11451682C,581.8,
3097840,000957,11451682D,581.8,
3097841,000958,11451683B,154.83,
3097842,000959,11453039J,269.17,
3097843,000960,11455050M,6666.05,
3097844,000961,114551090,3152.91,
3097845,000962,114551820,7611.79,
3097846,000963,114560350,5218.95,
3097847,000964,114570700,495.34,
3097848,000965,11457078U,21.78,
3097849,000966,11458083A,5090.21,
3097850,000967,114600800,13904.59,
3097851,000968,114630210,18.7,
3097852,000969,114644480,4619.1,
3097853,000970,114651370,698.64,
3097859,000976,114680040,1090.99,
3097860,000977,114681570,2223.72,
3097862,000979,115010180,2028.56,
3097863,000980,115010830,1097.91,
3097864,000981,115020830,31.75,
3097865,000982,115022430,2219.46,
3097867,000984,11502328C,1085.5,
3097868,000985,11502328D,2151.32,
3097869,000986,115023970,2522.19,
3097870,000987,115024090,2288.17,
3097871,000988,115043210,2358.97,
3097873,000990,115046290,1863.75,
3097874,000991,115046910,2562.2,
3097876,000993,115051080,243.42,
3097877,000994,115051340,922.32,
3097878,000995,115051680,2595.19,
3097879,000996,115051920,3364.08,
3097880,000997,115051960,2799.93,
3097881,000998,115052010,948.99,
3097882,000999,115060300,2636.76,
3097885,001002,115070410,1943.06,
3097886,001003,11507169A,1507.76,
3097887,001004,11507203A,161.49,
3097888,001005,115073340,1243.59,
3097889,001006,115080950,8034.33,
3097890,001007,115080980,7272.73,
3097899,001016,115151760,3435.5,
3097901,001018,115152040,933.6,
3097902,001019,115152050,86.89,
3097903,001020,115152100,530.75,
3097904,001021,115152120,1040.66,
3097906,001023,115152380,189.9,
3097907,001024,11515284D,1370.8,
3097908,001025,115153220,444.2,
3097913,001030,115153900,403.18,
3097914,001031,11515415A,2642.54,
3097915,001032,115154210,533.01,
3097916,001033,115154220,177.79,
3097917,001034,115154360,1280.88,
3097918,001035,115154410,503.34,
3097919,001036,115154420,243.01,
3097920,001037,115154490,2534.46,
3097921,001038,115154570,861.02,
3097922,001039,115154580,140.39,
3097923,001040,115154760,610.27,
3097927,001044,115160550,153.71,
3097929,001046,11517082A,1451.26,
3097930,001047,11517134A,782.26,
3097931,001048,11517165E,477.55,
3097932,001049,11517165G,477.55,
3097933,001050,11517166E,477.55,
3097937,001054,115173390,283.49,
3097938,001055,115173400,283.49,
3097939,001056,115173410,283.49,
3097940,001057,115173420,283.49,
3097941,001058,115180150,1018.61,
3097942,001059,11518088B,700.93,
3097943,001060,115181060,309.74,
3097944,001061,115181090,2157.66,
3097946,001063,115181870,1186.83,
3097947,001064,11518226B,97.49,
3097948,001065,115185500,1757.72,
3097949,001066,11519004M,11040.57,
3097951,001068,11519501D,23.9,
3097952,001069,115200420,1218.81,
3097954,001071,115201610,1007.39,
3097957,001074,115202590,1459.69,
3097959,001076,115210290,2295.17,
3097961,001078,115211500,23.9,
3097962,001079,115220230,453.43,
3097963,001080,115220510,1265.87,
3097964,001081,115220720,394.48,
3097965,001082,11522111A,1778.62,
3097967,001084,115221210,1379.42,
3097969,001086,116010540,3204.81,
3097972,001089,116020040,23.9,
3097973,001090,116022390,2675.24,
3097974,001091,11602299A,23.9,
3097975,001092,116023490,1467.05,
3097976,001093,116027360,2704.56,
3097977,001094,11603197E,147.78,
3097978,001095,11604125A,799.31,
